family,effect,replicate,seed,stream_type,evaluation,method,alarm_time,false_alarm,conditional_eligible,post_change_detected,censored,run_length_units,run_length_cycles,restricted_delay_units,time_unit_cycles,restricted_delay_cycles,restriction_horizon_units,restriction_horizon_cycles,threshold
temporal,0.75,12,70100012,changed,restart_at_change,known-post pair-restricted likelihood SR,30,False,True,True,False,30,60,30.0,2,60.0,192,384,100.0
temporal,0.75,12,70100012,changed,restart_at_change,validation-trained linear logistic effect,84,False,True,True,False,84,168,84.0,2,168.0,192,384,100.0
temporal,0.75,12,70100012,changed,restart_at_change,full-HMM block-boundary grid SR,9,False,True,True,False,9,18,9.0,2,18.0,192,384,100.0
temporal,0.75,12,70100012,changed,restart_at_change,known-post full-HMM block-boundary SR,9,False,True,True,False,9,18,9.0,2,18.0,192,384,100.0
temporal,0.75,13,70100013,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,13,70100013,changed,surveillance,raw symmetry-resolved AOC,81,False,True,True,False,81,162,17.0,2,34.0,192,384,100.0
temporal,0.75,13,70100013,changed,surveillance,vAOC / same-feature Hotelling,107,False,True,True,False,107,214,43.0,2,86.0,192,384,100.0
temporal,0.75,13,70100013,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,13,70100013,changed,surveillance,exact pair-restricted likelihood grid SR,74,False,True,True,False,74,148,10.0,2,20.0,192,384,100.0
temporal,0.75,13,70100013,changed,surveillance,known-post pair-restricted likelihood SR,74,False,True,True,False,74,148,10.0,2,20.0,192,384,100.0
temporal,0.75,13,70100013,changed,surveillance,validation-trained linear logistic effect,105,False,True,True,False,105,210,41.0,2,82.0,192,384,100.0
temporal,0.75,13,70100013,changed,surveillance,full-HMM block-boundary grid SR,66,False,True,True,False,66,132,2.0,2,4.0,192,384,100.0
temporal,0.75,13,70100013,changed,surveillance,known-post full-HMM block-boundary SR,66,False,True,True,False,66,132,2.0,2,4.0,192,384,100.0
temporal,0.75,13,70100013,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,13,70100013,changed,restart_at_change,raw symmetry-resolved AOC,95,False,True,True,False,95,190,95.0,2,190.0,192,384,100.0
temporal,0.75,13,70100013,changed,restart_at_change,vAOC / same-feature Hotelling,96,False,True,True,False,96,192,96.0,2,192.0,192,384,100.0
temporal,0.75,13,70100013,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,13,70100013,changed,restart_at_change,exact pair-restricted likelihood grid SR,12,False,True,True,False,12,24,12.0,2,24.0,192,384,100.0
temporal,0.75,13,70100013,changed,restart_at_change,known-post pair-restricted likelihood SR,12,False,True,True,False,12,24,12.0,2,24.0,192,384,100.0
temporal,0.75,13,70100013,changed,restart_at_change,validation-trained linear logistic effect,114,False,True,True,False,114,228,114.0,2,228.0,192,384,100.0
temporal,0.75,13,70100013,changed,restart_at_change,full-HMM block-boundary grid SR,12,False,True,True,False,12,24,12.0,2,24.0,192,384,100.0
temporal,0.75,13,70100013,changed,restart_at_change,known-post full-HMM block-boundary SR,12,False,True,True,False,12,24,12.0,2,24.0,192,384,100.0
temporal,0.75,14,70100014,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,14,70100014,changed,surveillance,raw symmetry-resolved AOC,111,False,True,True,False,111,222,47.0,2,94.0,192,384,100.0
temporal,0.75,14,70100014,changed,surveillance,vAOC / same-feature Hotelling,101,False,True,True,False,101,202,37.0,2,74.0,192,384,100.0
temporal,0.75,14,70100014,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,14,70100014,changed,surveillance,exact pair-restricted likelihood grid SR,49,True,False,False,False,49,98,,2,,192,384,100.0
temporal,0.75,14,70100014,changed,surveillance,known-post pair-restricted likelihood SR,49,True,False,False,False,49,98,,2,,192,384,100.0
temporal,0.75,14,70100014,changed,surveillance,validation-trained linear logistic effect,109,False,True,True,False,109,218,45.0,2,90.0,192,384,100.0
temporal,0.75,14,70100014,changed,surveillance,full-HMM block-boundary grid SR,46,True,False,False,False,46,92,,2,,192,384,100.0
temporal,0.75,14,70100014,changed,surveillance,known-post full-HMM block-boundary SR,46,True,False,False,False,46,92,,2,,192,384,100.0
temporal,0.75,14,70100014,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,14,70100014,changed,restart_at_change,raw symmetry-resolved AOC,99,False,True,True,False,99,198,99.0,2,198.0,192,384,100.0
temporal,0.75,14,70100014,changed,restart_at_change,vAOC / same-feature Hotelling,101,False,True,True,False,101,202,101.0,2,202.0,192,384,100.0
temporal,0.75,14,70100014,changed,restart_at_change,matched correlation witness,99,False,True,True,False,99,198,99.0,2,198.0,192,384,100.0
temporal,0.75,14,70100014,changed,restart_at_change,exact pair-restricted likelihood grid SR,13,False,True,True,False,13,26,13.0,2,26.0,192,384,100.0
temporal,0.75,14,70100014,changed,restart_at_change,known-post pair-restricted likelihood SR,13,False,True,True,False,13,26,13.0,2,26.0,192,384,100.0
temporal,0.75,14,70100014,changed,restart_at_change,validation-trained linear logistic effect,113,False,True,True,False,113,226,113.0,2,226.0,192,384,100.0
temporal,0.75,14,70100014,changed,restart_at_change,full-HMM block-boundary grid SR,7,False,True,True,False,7,14,7.0,2,14.0,192,384,100.0
temporal,0.75,14,70100014,changed,restart_at_change,known-post full-HMM block-boundary SR,7,False,True,True,False,7,14,7.0,2,14.0,192,384,100.0
temporal,0.75,15,70100015,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,15,70100015,changed,surveillance,raw symmetry-resolved AOC,96,False,True,True,False,96,192,32.0,2,64.0,192,384,100.0
temporal,0.75,15,70100015,changed,surveillance,vAOC / same-feature Hotelling,101,False,True,True,False,101,202,37.0,2,74.0,192,384,100.0
temporal,0.75,15,70100015,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,15,70100015,changed,surveillance,exact pair-restricted likelihood grid SR,113,False,True,True,False,113,226,49.0,2,98.0,192,384,100.0
temporal,0.75,15,70100015,changed,surveillance,known-post pair-restricted likelihood SR,113,False,True,True,False,113,226,49.0,2,98.0,192,384,100.0
temporal,0.75,15,70100015,changed,surveillance,validation-trained linear logistic effect,86,False,True,True,False,86,172,22.0,2,44.0,192,384,100.0
temporal,0.75,15,70100015,changed,surveillance,full-HMM block-boundary grid SR,77,False,True,True,False,77,154,13.0,2,26.0,192,384,100.0
temporal,0.75,15,70100015,changed,surveillance,known-post full-HMM block-boundary SR,77,False,True,True,False,77,154,13.0,2,26.0,192,384,100.0
temporal,0.75,15,70100015,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,15,70100015,changed,restart_at_change,raw symmetry-resolved AOC,67,False,True,True,False,67,134,67.0,2,134.0,192,384,100.0
temporal,0.75,15,70100015,changed,restart_at_change,vAOC / same-feature Hotelling,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,15,70100015,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,15,70100015,changed,restart_at_change,exact pair-restricted likelihood grid SR,50,False,True,True,False,50,100,50.0,2,100.0,192,384,100.0
temporal,0.75,15,70100015,changed,restart_at_change,known-post pair-restricted likelihood SR,50,False,True,True,False,50,100,50.0,2,100.0,192,384,100.0
temporal,0.75,15,70100015,changed,restart_at_change,validation-trained linear logistic effect,82,False,True,True,False,82,164,82.0,2,164.0,192,384,100.0
temporal,0.75,15,70100015,changed,restart_at_change,full-HMM block-boundary grid SR,15,False,True,True,False,15,30,15.0,2,30.0,192,384,100.0
temporal,0.75,15,70100015,changed,restart_at_change,known-post full-HMM block-boundary SR,15,False,True,True,False,15,30,15.0,2,30.0,192,384,100.0
temporal,0.75,16,70100016,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,16,70100016,changed,surveillance,raw symmetry-resolved AOC,112,False,True,True,False,112,224,48.0,2,96.0,192,384,100.0
temporal,0.75,16,70100016,changed,surveillance,vAOC / same-feature Hotelling,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,16,70100016,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,16,70100016,changed,surveillance,exact pair-restricted likelihood grid SR,109,False,True,True,False,109,218,45.0,2,90.0,192,384,100.0
temporal,0.75,16,70100016,changed,surveillance,known-post pair-restricted likelihood SR,109,False,True,True,False,109,218,45.0,2,90.0,192,384,100.0
temporal,0.75,16,70100016,changed,surveillance,validation-trained linear logistic effect,114,False,True,True,False,114,228,50.0,2,100.0,192,384,100.0
temporal,0.75,16,70100016,changed,surveillance,full-HMM block-boundary grid SR,90,False,True,True,False,90,180,26.0,2,52.0,192,384,100.0
temporal,0.75,16,70100016,changed,surveillance,known-post full-HMM block-boundary SR,90,False,True,True,False,90,180,26.0,2,52.0,192,384,100.0
temporal,0.75,16,70100016,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,16,70100016,changed,restart_at_change,raw symmetry-resolved AOC,92,False,True,True,False,92,184,92.0,2,184.0,192,384,100.0
temporal,0.75,16,70100016,changed,restart_at_change,vAOC / same-feature Hotelling,98,False,True,True,False,98,196,98.0,2,196.0,192,384,100.0
temporal,0.75,16,70100016,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,16,70100016,changed,restart_at_change,exact pair-restricted likelihood grid SR,46,False,True,True,False,46,92,46.0,2,92.0,192,384,100.0
temporal,0.75,16,70100016,changed,restart_at_change,known-post pair-restricted likelihood SR,46,False,True,True,False,46,92,46.0,2,92.0,192,384,100.0
temporal,0.75,16,70100016,changed,restart_at_change,validation-trained linear logistic effect,110,False,True,True,False,110,220,110.0,2,220.0,192,384,100.0
temporal,0.75,16,70100016,changed,restart_at_change,full-HMM block-boundary grid SR,27,False,True,True,False,27,54,27.0,2,54.0,192,384,100.0
temporal,0.75,16,70100016,changed,restart_at_change,known-post full-HMM block-boundary SR,27,False,True,True,False,27,54,27.0,2,54.0,192,384,100.0
temporal,0.75,17,70100017,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,17,70100017,changed,surveillance,raw symmetry-resolved AOC,86,False,True,True,False,86,172,22.0,2,44.0,192,384,100.0
temporal,0.75,17,70100017,changed,surveillance,vAOC / same-feature Hotelling,99,False,True,True,False,99,198,35.0,2,70.0,192,384,100.0
temporal,0.75,17,70100017,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,17,70100017,changed,surveillance,exact pair-restricted likelihood grid SR,87,False,True,True,False,87,174,23.0,2,46.0,192,384,100.0
temporal,0.75,17,70100017,changed,surveillance,known-post pair-restricted likelihood SR,87,False,True,True,False,87,174,23.0,2,46.0,192,384,100.0
temporal,0.75,17,70100017,changed,surveillance,validation-trained linear logistic effect,135,False,True,True,False,135,270,71.0,2,142.0,192,384,100.0
temporal,0.75,17,70100017,changed,surveillance,full-HMM block-boundary grid SR,73,False,True,True,False,73,146,9.0,2,18.0,192,384,100.0
temporal,0.75,17,70100017,changed,surveillance,known-post full-HMM block-boundary SR,73,False,True,True,False,73,146,9.0,2,18.0,192,384,100.0
temporal,0.75,17,70100017,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,17,70100017,changed,restart_at_change,raw symmetry-resolved AOC,69,False,True,True,False,69,138,69.0,2,138.0,192,384,100.0
temporal,0.75,17,70100017,changed,restart_at_change,vAOC / same-feature Hotelling,94,False,True,True,False,94,188,94.0,2,188.0,192,384,100.0
temporal,0.75,17,70100017,changed,restart_at_change,matched correlation witness,99,False,True,True,False,99,198,99.0,2,198.0,192,384,100.0
temporal,0.75,17,70100017,changed,restart_at_change,exact pair-restricted likelihood grid SR,25,False,True,True,False,25,50,25.0,2,50.0,192,384,100.0
temporal,0.75,17,70100017,changed,restart_at_change,known-post pair-restricted likelihood SR,25,False,True,True,False,25,50,25.0,2,50.0,192,384,100.0
temporal,0.75,17,70100017,changed,restart_at_change,validation-trained linear logistic effect,114,False,True,True,False,114,228,114.0,2,228.0,192,384,100.0
temporal,0.75,17,70100017,changed,restart_at_change,full-HMM block-boundary grid SR,12,False,True,True,False,12,24,12.0,2,24.0,192,384,100.0
temporal,0.75,17,70100017,changed,restart_at_change,known-post full-HMM block-boundary SR,12,False,True,True,False,12,24,12.0,2,24.0,192,384,100.0
temporal,0.75,18,70100018,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,18,70100018,changed,surveillance,raw symmetry-resolved AOC,59,True,False,False,False,59,118,,2,,192,384,100.0
temporal,0.75,18,70100018,changed,surveillance,vAOC / same-feature Hotelling,93,False,True,True,False,93,186,29.0,2,58.0,192,384,100.0
temporal,0.75,18,70100018,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,18,70100018,changed,surveillance,exact pair-restricted likelihood grid SR,23,True,False,False,False,23,46,,2,,192,384,100.0
temporal,0.75,18,70100018,changed,surveillance,known-post pair-restricted likelihood SR,23,True,False,False,False,23,46,,2,,192,384,100.0
temporal,0.75,18,70100018,changed,surveillance,validation-trained linear logistic effect,96,False,True,True,False,96,192,32.0,2,64.0,192,384,100.0
temporal,0.75,18,70100018,changed,surveillance,full-HMM block-boundary grid SR,13,True,False,False,False,13,26,,2,,192,384,100.0
temporal,0.75,18,70100018,changed,surveillance,known-post full-HMM block-boundary SR,13,True,False,False,False,13,26,,2,,192,384,100.0
temporal,0.75,18,70100018,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,18,70100018,changed,restart_at_change,raw symmetry-resolved AOC,72,False,True,True,False,72,144,72.0,2,144.0,192,384,100.0
temporal,0.75,18,70100018,changed,restart_at_change,vAOC / same-feature Hotelling,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,18,70100018,changed,restart_at_change,matched correlation witness,99,False,True,True,False,99,198,99.0,2,198.0,192,384,100.0
temporal,0.75,18,70100018,changed,restart_at_change,exact pair-restricted likelihood grid SR,39,False,True,True,False,39,78,39.0,2,78.0,192,384,100.0
temporal,0.75,18,70100018,changed,restart_at_change,known-post pair-restricted likelihood SR,39,False,True,True,False,39,78,39.0,2,78.0,192,384,100.0
temporal,0.75,18,70100018,changed,restart_at_change,validation-trained linear logistic effect,82,False,True,True,False,82,164,82.0,2,164.0,192,384,100.0
temporal,0.75,18,70100018,changed,restart_at_change,full-HMM block-boundary grid SR,38,False,True,True,False,38,76,38.0,2,76.0,192,384,100.0
temporal,0.75,18,70100018,changed,restart_at_change,known-post full-HMM block-boundary SR,38,False,True,True,False,38,76,38.0,2,76.0,192,384,100.0
temporal,0.75,19,70100019,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,19,70100019,changed,surveillance,raw symmetry-resolved AOC,99,False,True,True,False,99,198,35.0,2,70.0,192,384,100.0
temporal,0.75,19,70100019,changed,surveillance,vAOC / same-feature Hotelling,106,False,True,True,False,106,212,42.0,2,84.0,192,384,100.0
temporal,0.75,19,70100019,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,19,70100019,changed,surveillance,exact pair-restricted likelihood grid SR,53,True,False,False,False,53,106,,2,,192,384,100.0
temporal,0.75,19,70100019,changed,surveillance,known-post pair-restricted likelihood SR,53,True,False,False,False,53,106,,2,,192,384,100.0
temporal,0.75,19,70100019,changed,surveillance,validation-trained linear logistic effect,98,False,True,True,False,98,196,34.0,2,68.0,192,384,100.0
temporal,0.75,19,70100019,changed,surveillance,full-HMM block-boundary grid SR,52,True,False,False,False,52,104,,2,,192,384,100.0
temporal,0.75,19,70100019,changed,surveillance,known-post full-HMM block-boundary SR,52,True,False,False,False,52,104,,2,,192,384,100.0
temporal,0.75,19,70100019,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,19,70100019,changed,restart_at_change,raw symmetry-resolved AOC,114,False,True,True,False,114,228,114.0,2,228.0,192,384,100.0
temporal,0.75,19,70100019,changed,restart_at_change,vAOC / same-feature Hotelling,103,False,True,True,False,103,206,103.0,2,206.0,192,384,100.0
temporal,0.75,19,70100019,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,19,70100019,changed,restart_at_change,exact pair-restricted likelihood grid SR,21,False,True,True,False,21,42,21.0,2,42.0,192,384,100.0
temporal,0.75,19,70100019,changed,restart_at_change,known-post pair-restricted likelihood SR,21,False,True,True,False,21,42,21.0,2,42.0,192,384,100.0
temporal,0.75,19,70100019,changed,restart_at_change,validation-trained linear logistic effect,92,False,True,True,False,92,184,92.0,2,184.0,192,384,100.0
temporal,0.75,19,70100019,changed,restart_at_change,full-HMM block-boundary grid SR,21,False,True,True,False,21,42,21.0,2,42.0,192,384,100.0
temporal,0.75,19,70100019,changed,restart_at_change,known-post full-HMM block-boundary SR,21,False,True,True,False,21,42,21.0,2,42.0,192,384,100.0
temporal,0.75,20,70100020,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,20,70100020,changed,surveillance,raw symmetry-resolved AOC,86,False,True,True,False,86,172,22.0,2,44.0,192,384,100.0
temporal,0.75,20,70100020,changed,surveillance,vAOC / same-feature Hotelling,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,20,70100020,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,20,70100020,changed,surveillance,exact pair-restricted likelihood grid SR,42,True,False,False,False,42,84,,2,,192,384,100.0
temporal,0.75,20,70100020,changed,surveillance,known-post pair-restricted likelihood SR,42,True,False,False,False,42,84,,2,,192,384,100.0
temporal,0.75,20,70100020,changed,surveillance,validation-trained linear logistic effect,86,False,True,True,False,86,172,22.0,2,44.0,192,384,100.0
temporal,0.75,20,70100020,changed,surveillance,full-HMM block-boundary grid SR,58,True,False,False,False,58,116,,2,,192,384,100.0
temporal,0.75,20,70100020,changed,surveillance,known-post full-HMM block-boundary SR,58,True,False,False,False,58,116,,2,,192,384,100.0
temporal,0.75,20,70100020,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,20,70100020,changed,restart_at_change,raw symmetry-resolved AOC,139,False,True,True,False,139,278,139.0,2,278.0,192,384,100.0
temporal,0.75,20,70100020,changed,restart_at_change,vAOC / same-feature Hotelling,108,False,True,True,False,108,216,108.0,2,216.0,192,384,100.0
temporal,0.75,20,70100020,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,20,70100020,changed,restart_at_change,exact pair-restricted likelihood grid SR,25,False,True,True,False,25,50,25.0,2,50.0,192,384,100.0
temporal,0.75,20,70100020,changed,restart_at_change,known-post pair-restricted likelihood SR,25,False,True,True,False,25,50,25.0,2,50.0,192,384,100.0
temporal,0.75,20,70100020,changed,restart_at_change,validation-trained linear logistic effect,90,False,True,True,False,90,180,90.0,2,180.0,192,384,100.0
temporal,0.75,20,70100020,changed,restart_at_change,full-HMM block-boundary grid SR,12,False,True,True,False,12,24,12.0,2,24.0,192,384,100.0
temporal,0.75,20,70100020,changed,restart_at_change,known-post full-HMM block-boundary SR,12,False,True,True,False,12,24,12.0,2,24.0,192,384,100.0
temporal,0.75,21,70100021,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,21,70100021,changed,surveillance,raw symmetry-resolved AOC,89,False,True,True,False,89,178,25.0,2,50.0,192,384,100.0
temporal,0.75,21,70100021,changed,surveillance,vAOC / same-feature Hotelling,93,False,True,True,False,93,186,29.0,2,58.0,192,384,100.0
temporal,0.75,21,70100021,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,21,70100021,changed,surveillance,exact pair-restricted likelihood grid SR,97,False,True,True,False,97,194,33.0,2,66.0,192,384,100.0
temporal,0.75,21,70100021,changed,surveillance,known-post pair-restricted likelihood SR,97,False,True,True,False,97,194,33.0,2,66.0,192,384,100.0
temporal,0.75,21,70100021,changed,surveillance,validation-trained linear logistic effect,89,False,True,True,False,89,178,25.0,2,50.0,192,384,100.0
temporal,0.75,21,70100021,changed,surveillance,full-HMM block-boundary grid SR,86,False,True,True,False,86,172,22.0,2,44.0,192,384,100.0
temporal,0.75,21,70100021,changed,surveillance,known-post full-HMM block-boundary SR,86,False,True,True,False,86,172,22.0,2,44.0,192,384,100.0
temporal,0.75,21,70100021,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,21,70100021,changed,restart_at_change,raw symmetry-resolved AOC,78,False,True,True,False,78,156,78.0,2,156.0,192,384,100.0
temporal,0.75,21,70100021,changed,restart_at_change,vAOC / same-feature Hotelling,90,False,True,True,False,90,180,90.0,2,180.0,192,384,100.0
temporal,0.75,21,70100021,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,21,70100021,changed,restart_at_change,exact pair-restricted likelihood grid SR,61,False,True,True,False,61,122,61.0,2,122.0,192,384,100.0
temporal,0.75,21,70100021,changed,restart_at_change,known-post pair-restricted likelihood SR,61,False,True,True,False,61,122,61.0,2,122.0,192,384,100.0
temporal,0.75,21,70100021,changed,restart_at_change,validation-trained linear logistic effect,119,False,True,True,False,119,238,119.0,2,238.0,192,384,100.0
temporal,0.75,21,70100021,changed,restart_at_change,full-HMM block-boundary grid SR,26,False,True,True,False,26,52,26.0,2,52.0,192,384,100.0
temporal,0.75,21,70100021,changed,restart_at_change,known-post full-HMM block-boundary SR,26,False,True,True,False,26,52,26.0,2,52.0,192,384,100.0
temporal,0.75,22,70100022,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,22,70100022,changed,surveillance,raw symmetry-resolved AOC,88,False,True,True,False,88,176,24.0,2,48.0,192,384,100.0
temporal,0.75,22,70100022,changed,surveillance,vAOC / same-feature Hotelling,90,False,True,True,False,90,180,26.0,2,52.0,192,384,100.0
temporal,0.75,22,70100022,changed,surveillance,matched correlation witness,101,False,True,True,False,101,202,37.0,2,74.0,192,384,100.0
temporal,0.75,22,70100022,changed,surveillance,exact pair-restricted likelihood grid SR,92,False,True,True,False,92,184,28.0,2,56.0,192,384,100.0
temporal,0.75,22,70100022,changed,surveillance,known-post pair-restricted likelihood SR,92,False,True,True,False,92,184,28.0,2,56.0,192,384,100.0
temporal,0.75,22,70100022,changed,surveillance,validation-trained linear logistic effect,85,False,True,True,False,85,170,21.0,2,42.0,192,384,100.0
temporal,0.75,22,70100022,changed,surveillance,full-HMM block-boundary grid SR,17,True,False,False,False,17,34,,2,,192,384,100.0
temporal,0.75,22,70100022,changed,surveillance,known-post full-HMM block-boundary SR,17,True,False,False,False,17,34,,2,,192,384,100.0
temporal,0.75,22,70100022,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,22,70100022,changed,restart_at_change,raw symmetry-resolved AOC,98,False,True,True,False,98,196,98.0,2,196.0,192,384,100.0
temporal,0.75,22,70100022,changed,restart_at_change,vAOC / same-feature Hotelling,102,False,True,True,False,102,204,102.0,2,204.0,192,384,100.0
temporal,0.75,22,70100022,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,22,70100022,changed,restart_at_change,exact pair-restricted likelihood grid SR,55,False,True,True,False,55,110,55.0,2,110.0,192,384,100.0
temporal,0.75,22,70100022,changed,restart_at_change,known-post pair-restricted likelihood SR,55,False,True,True,False,55,110,55.0,2,110.0,192,384,100.0
temporal,0.75,22,70100022,changed,restart_at_change,validation-trained linear logistic effect,97,False,True,True,False,97,194,97.0,2,194.0,192,384,100.0
temporal,0.75,22,70100022,changed,restart_at_change,full-HMM block-boundary grid SR,16,False,True,True,False,16,32,16.0,2,32.0,192,384,100.0
temporal,0.75,22,70100022,changed,restart_at_change,known-post full-HMM block-boundary SR,16,False,True,True,False,16,32,16.0,2,32.0,192,384,100.0
temporal,0.75,23,70100023,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,23,70100023,changed,surveillance,raw symmetry-resolved AOC,70,False,True,True,False,70,140,6.0,2,12.0,192,384,100.0
temporal,0.75,23,70100023,changed,surveillance,vAOC / same-feature Hotelling,98,False,True,True,False,98,196,34.0,2,68.0,192,384,100.0
temporal,0.75,23,70100023,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,23,70100023,changed,surveillance,exact pair-restricted likelihood grid SR,80,False,True,True,False,80,160,16.0,2,32.0,192,384,100.0
temporal,0.75,23,70100023,changed,surveillance,known-post pair-restricted likelihood SR,80,False,True,True,False,80,160,16.0,2,32.0,192,384,100.0
temporal,0.75,23,70100023,changed,surveillance,validation-trained linear logistic effect,128,False,True,True,False,128,256,64.0,2,128.0,192,384,100.0
temporal,0.75,23,70100023,changed,surveillance,full-HMM block-boundary grid SR,78,False,True,True,False,78,156,14.0,2,28.0,192,384,100.0
temporal,0.75,23,70100023,changed,surveillance,known-post full-HMM block-boundary SR,78,False,True,True,False,78,156,14.0,2,28.0,192,384,100.0
temporal,0.75,23,70100023,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,23,70100023,changed,restart_at_change,raw symmetry-resolved AOC,132,False,True,True,False,132,264,132.0,2,264.0,192,384,100.0
temporal,0.75,23,70100023,changed,restart_at_change,vAOC / same-feature Hotelling,101,False,True,True,False,101,202,101.0,2,202.0,192,384,100.0
temporal,0.75,23,70100023,changed,restart_at_change,matched correlation witness,99,False,True,True,False,99,198,99.0,2,198.0,192,384,100.0
temporal,0.75,23,70100023,changed,restart_at_change,exact pair-restricted likelihood grid SR,29,False,True,True,False,29,58,29.0,2,58.0,192,384,100.0
temporal,0.75,23,70100023,changed,restart_at_change,known-post pair-restricted likelihood SR,29,False,True,True,False,29,58,29.0,2,58.0,192,384,100.0
temporal,0.75,23,70100023,changed,restart_at_change,validation-trained linear logistic effect,96,False,True,True,False,96,192,96.0,2,192.0,192,384,100.0
temporal,0.75,23,70100023,changed,restart_at_change,full-HMM block-boundary grid SR,16,False,True,True,False,16,32,16.0,2,32.0,192,384,100.0
temporal,0.75,23,70100023,changed,restart_at_change,known-post full-HMM block-boundary SR,16,False,True,True,False,16,32,16.0,2,32.0,192,384,100.0
