observable,displacement_index,delta_row,delta_column,start_row,start_column,first_detector,second_detector,state,q,copies,method,exact_expectation,mean_estimate,bias,rmse,theoretical_estimator_standard_error
ZZ_d2_r3_c0,2,0,2,3,0,15,17,changed_q065,0.65,1024,native_all_z,0.72967688,0.7296218872070312,-5.499279296872217e-05,0.021524936895488754,0.02136850346252619
ZZ_d2_r3_c1,2,0,2,3,1,16,18,changed_q065,0.65,1024,native_all_z,0.72967688,0.7278671264648438,-0.0018097535351562222,0.02201011781276675,0.02136850346252619
ZZ_d2_r3_c2,2,0,2,3,2,17,19,changed_q065,0.65,1024,native_all_z,0.72967688,0.7295074462890625,-0.00016943371093747217,0.02179763974508242,0.02136850346252619
ZZ_d2_r3_c3,2,0,2,3,3,18,15,changed_q065,0.65,1024,native_all_z,0.72967688,0.7300567626953125,0.00037988269531252783,0.01979282464509844,0.02136850346252619
ZZ_d2_r3_c4,2,0,2,3,4,19,16,changed_q065,0.65,1024,native_all_z,0.72967688,0.730133056640625,0.00045617664062502783,0.020268966777888302,0.02136850346252619
ZZ_d2_r4_c0,2,0,2,4,0,20,22,changed_q065,0.65,1024,native_all_z,0.72967688,0.72967529296875,-1.5870312499721706e-06,0.022011870311436952,0.02136850346252619
ZZ_d2_r4_c1,2,0,2,4,1,21,23,changed_q065,0.65,1024,native_all_z,0.72967688,0.7294158935546875,-0.00026098644531247217,0.021880973416923095,0.02136850346252619
ZZ_d2_r4_c2,2,0,2,4,2,22,24,changed_q065,0.65,1024,native_all_z,0.72967688,0.7311019897460938,0.0014251097460937778,0.022259140332404646,0.02136850346252619
ZZ_d2_r4_c3,2,0,2,4,3,23,20,changed_q065,0.65,1024,native_all_z,0.72967688,0.7293624877929688,-0.00031439220703122217,0.020197197882910585,0.02136850346252619
ZZ_d2_r4_c4,2,0,2,4,4,24,21,changed_q065,0.65,1024,native_all_z,0.72967688,0.730804443359375,0.0011275633593750278,0.021782543314756733,0.02136850346252619
ZZ_d3_r0_c0,3,2,0,0,0,0,10,changed_q065,0.65,1024,native_all_z,0.72967688,0.7295608520507812,-0.00011602794921872217,0.02220558874627926,0.02136850346252619
ZZ_d3_r0_c1,3,2,0,0,1,1,11,changed_q065,0.65,1024,native_all_z,0.72967688,0.7292022705078125,-0.00047460949218747217,0.022172981376566973,0.02136850346252619
ZZ_d3_r0_c2,3,2,0,0,2,2,12,changed_q065,0.65,1024,native_all_z,0.72967688,0.7307281494140625,0.0010512694140625278,0.021645944438178327,0.02136850346252619
ZZ_d3_r0_c3,3,2,0,0,3,3,13,changed_q065,0.65,1024,native_all_z,0.72967688,0.7277908325195312,-0.0018860474804687222,0.021487310061212007,0.02136850346252619
ZZ_d3_r0_c4,3,2,0,0,4,4,14,changed_q065,0.65,1024,native_all_z,0.72967688,0.7292938232421875,-0.00038305675781247217,0.022422826668691543,0.02136850346252619
ZZ_d3_r1_c0,3,2,0,1,0,5,15,changed_q065,0.65,1024,native_all_z,0.72967688,0.7310943603515625,0.0014174803515625278,0.02162422195338105,0.02136850346252619
ZZ_d3_r1_c1,3,2,0,1,1,6,16,changed_q065,0.65,1024,native_all_z,0.72967688,0.729461669921875,-0.00021521007812497217,0.021638162270476134,0.02136850346252619
ZZ_d3_r1_c2,3,2,0,1,2,7,17,changed_q065,0.65,1024,native_all_z,0.72967688,0.7310638427734375,0.0013869627734375278,0.022030674743306472,0.02136850346252619
ZZ_d3_r1_c3,3,2,0,1,3,8,18,changed_q065,0.65,1024,native_all_z,0.72967688,0.732421875,0.002744995000000028,0.02143287211901086,0.02136850346252619
ZZ_d3_r1_c4,3,2,0,1,4,9,19,changed_q065,0.65,1024,native_all_z,0.72967688,0.72784423828125,-0.0018326417187499722,0.024008204956839432,0.02136850346252619
ZZ_d3_r2_c0,3,2,0,2,0,10,20,changed_q065,0.65,1024,native_all_z,0.72967688,0.73052978515625,0.0008529051562500278,0.02152268484761839,0.02136850346252619
ZZ_d3_r2_c1,3,2,0,2,1,11,21,changed_q065,0.65,1024,native_all_z,0.72967688,0.7278823852539062,-0.0017944947460937222,0.02222960204012801,0.02136850346252619
ZZ_d3_r2_c2,3,2,0,2,2,12,22,changed_q065,0.65,1024,native_all_z,0.72967688,0.7297134399414062,3.655994140627783e-05,0.020613915233041534,0.02136850346252619
ZZ_d3_r2_c3,3,2,0,2,3,13,23,changed_q065,0.65,1024,native_all_z,0.72967688,0.7285385131835938,-0.0011383668164062222,0.021901308932249626,0.02136850346252619
ZZ_d3_r2_c4,3,2,0,2,4,14,24,changed_q065,0.65,1024,native_all_z,0.72967688,0.729461669921875,-0.00021521007812497217,0.02198724751267355,0.02136850346252619
ZZ_d3_r3_c0,3,2,0,3,0,15,0,changed_q065,0.65,1024,native_all_z,0.72967688,0.730316162109375,0.0006392821093750278,0.022094343372691803,0.02136850346252619
ZZ_d3_r3_c1,3,2,0,3,1,16,1,changed_q065,0.65,1024,native_all_z,0.72967688,0.727752685546875,-0.0019241944531249722,0.02055984787348059,0.02136850346252619
ZZ_d3_r3_c2,3,2,0,3,2,17,2,changed_q065,0.65,1024,native_all_z,0.72967688,0.7282028198242188,-0.0014740601757812222,0.021965280377274556,0.02136850346252619
ZZ_d3_r3_c3,3,2,0,3,3,18,3,changed_q065,0.65,1024,native_all_z,0.72967688,0.7296905517578125,1.367175781252783e-05,0.022041508578697154,0.02136850346252619
ZZ_d3_r3_c4,3,2,0,3,4,19,4,changed_q065,0.65,1024,native_all_z,0.72967688,0.7271652221679688,-0.002511657832031222,0.02000388388380321,0.02136850346252619
ZZ_d3_r4_c0,3,2,0,4,0,20,5,changed_q065,0.65,1024,native_all_z,0.72967688,0.7308883666992188,0.0012114866992187778,0.022372421087705256,0.02136850346252619
ZZ_d3_r4_c1,3,2,0,4,1,21,6,changed_q065,0.65,1024,native_all_z,0.72967688,0.7290420532226562,-0.0006348267773437222,0.02138477039745957,0.02136850346252619
ZZ_d3_r4_c2,3,2,0,4,2,22,7,changed_q065,0.65,1024,native_all_z,0.72967688,0.7316131591796875,0.0019362791796875278,0.02260698433851658,0.02136850346252619
ZZ_d3_r4_c3,3,2,0,4,3,23,8,changed_q065,0.65,1024,native_all_z,0.72967688,0.733062744140625,0.003385864140625028,0.022488048152615004,0.02136850346252619
ZZ_d3_r4_c4,3,2,0,4,4,24,9,changed_q065,0.65,1024,native_all_z,0.72967688,0.7302169799804688,0.0005400999804687778,0.02014504967433703,0.02136850346252619
ZZ_d0_r0_c0,0,0,1,0,0,0,1,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7146263122558594,-0.0012664077441405237,0.08889754944800057,0.09104159427501116
ZZ_d0_r0_c1,0,0,1,0,1,1,2,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7117424011230469,-0.00415031887695304,0.09004096341504297,0.09104159427501116
ZZ_d0_r0_c2,0,0,1,0,2,2,3,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7147636413574219,-0.0011290786425780497,0.09080237516756669,0.09104159427501116
ZZ_d0_r0_c3,0,0,1,0,3,3,4,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7019920349121094,-0.013900685087890519,0.08334618123128969,0.09104159427501116
ZZ_d0_r0_c4,0,0,1,0,4,4,0,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7111587524414062,-0.004733967558593663,0.08599982642412714,0.09104159427501116
ZZ_d0_r1_c0,0,0,1,1,0,5,6,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7277755737304688,0.011882853730468912,0.09306039430008903,0.09104159427501116
ZZ_d0_r1_c1,0,0,1,1,1,6,7,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7128753662109375,-0.003017353789062427,0.08411738237772427,0.09104159427501116
ZZ_d0_r1_c2,0,0,1,1,2,7,8,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7124977111816406,-0.0033950088183592768,0.07939488147981008,0.09104159427501116
ZZ_d0_r1_c3,0,0,1,1,3,8,9,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7192611694335938,0.003368449433593867,0.09825965713283606,0.09104159427501116
ZZ_d0_r1_c4,0,0,1,1,4,9,5,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.722900390625,0.007007670625000129,0.09390698997707463,0.09104159427501116
ZZ_d0_r2_c0,0,0,1,2,0,10,11,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7191581726074219,0.0032654526074219706,0.09152084106603495,0.09104159427501116
ZZ_d0_r2_c1,0,0,1,2,1,11,12,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7118453979492188,-0.004047322050781177,0.086496441208075,0.09104159427501116
ZZ_d0_r2_c2,0,0,1,2,2,12,13,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7137680053710938,-0.0021247146289061544,0.09116926502667601,0.09104159427501116
ZZ_d0_r2_c3,0,0,1,2,3,13,14,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7126007080078125,-0.003292011992187403,0.09534770918327425,0.09104159427501116
ZZ_d0_r2_c4,0,0,1,2,4,14,10,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7215957641601562,0.005703044160156353,0.08947139568931299,0.09104159427501116
ZZ_d0_r3_c0,0,0,1,3,0,15,16,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7127037048339844,-0.003189015166015552,0.09545569764458721,0.09104159427501116
ZZ_d0_r3_c1,0,0,1,3,1,16,17,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7186088562011719,0.0027161362011719594,0.09487588669038419,0.09104159427501116
ZZ_d0_r3_c2,0,0,1,3,2,17,18,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7114334106445312,-0.004459309355468675,0.08929245069073413,0.09104159427501116
ZZ_d0_r3_c3,0,0,1,3,3,18,19,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7115020751953125,-0.004390644804687427,0.09588887759958253,0.09104159427501116
ZZ_d0_r3_c4,0,0,1,3,4,19,15,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7136650085449219,-0.002227711455078052,0.0884267812544217,0.09104159427501116
ZZ_d0_r4_c0,0,0,1,4,0,20,21,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7032279968261719,-0.012664723173828003,0.09266451242558804,0.09104159427501116
ZZ_d0_r4_c1,0,0,1,4,1,21,22,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7278785705566406,0.01198585055664076,0.08740945416102203,0.09104159427501116
ZZ_d0_r4_c2,0,0,1,4,2,22,23,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.71685791015625,0.0009651901562500753,0.0882436881782825,0.09104159427501116
ZZ_d0_r4_c3,0,0,1,4,3,23,24,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7180252075195312,0.0021324875195313617,0.09124161197174156,0.09104159427501116
ZZ_d0_r4_c4,0,0,1,4,4,24,20,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7063522338867188,-0.009540486113281078,0.08711321579663331,0.09104159427501116
ZZ_d1_r0_c0,1,1,0,0,0,0,5,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7241706848144531,0.008277964814453264,0.0962860068118788,0.09104159427501116
ZZ_d1_r0_c1,1,1,0,0,1,1,6,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7143516540527344,-0.001541065947265552,0.09385304945040676,0.09104159427501116
ZZ_d1_r0_c2,1,1,0,0,2,2,7,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7259902954101562,0.010097575410156387,0.0979529273553397,0.09104159427501116
ZZ_d1_r0_c3,1,1,0,0,3,3,8,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7118453979492188,-0.004047322050781151,0.08903717563811891,0.09104159427501116
ZZ_d1_r0_c4,1,1,0,0,4,4,9,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7018547058105469,-0.014038014189452974,0.09137946044186365,0.09104159427501116
ZZ_d1_r1_c0,1,1,0,1,0,5,10,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.72509765625,0.00920493625000016,0.09504729498928954,0.09104159427501116
ZZ_d1_r1_c1,1,1,0,1,1,6,11,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7087898254394531,-0.00710289456054675,0.0963762261549066,0.09104159427501116
ZZ_d1_r1_c2,1,1,0,1,2,7,12,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7198104858398438,0.003917765839843828,0.0890608196652161,0.09104159427501116
ZZ_d1_r1_c3,1,1,0,1,3,8,13,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7133903503417969,-0.002502369658203052,0.09075287126771227,0.09104159427501116
ZZ_d1_r1_c4,1,1,0,1,4,9,14,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7277755737304688,0.011882853730468919,0.0898735715207821,0.09104159427501116
ZZ_d1_r2_c0,1,1,0,2,0,10,15,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7196388244628906,0.0037461044628907445,0.09682588348336511,0.09104159427501116
ZZ_d1_r2_c1,1,1,0,2,1,11,16,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7151412963867188,-0.0007514236132811457,0.09279928957652084,0.09104159427501116
ZZ_d1_r2_c2,1,1,0,2,2,12,17,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7142143249511719,-0.0016783950488280458,0.08672730252671089,0.09104159427501116
ZZ_d1_r2_c3,1,1,0,2,3,13,18,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7115364074707031,-0.004356312529296788,0.08907300438891155,0.09104159427501116
ZZ_d1_r2_c4,1,1,0,2,4,14,19,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7133216857910156,-0.002571034208984296,0.09719383504439605,0.09104159427501116
ZZ_d1_r3_c0,1,1,0,3,0,15,20,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.70477294921875,-0.011119770781249863,0.08635417443431817,0.09104159427501116
ZZ_d1_r3_c1,1,1,0,3,1,16,21,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7158966064453125,3.886445312581768e-06,0.09596769472706554,0.09104159427501116
ZZ_d1_r3_c2,1,1,0,3,2,17,22,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.72344970703125,0.00755698703125012,0.09038927123074321,0.09104159427501116
ZZ_d1_r3_c3,1,1,0,3,3,18,23,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7159652709960938,7.255099609382266e-05,0.08844101072233845,0.09104159427501116
ZZ_d1_r3_c4,1,1,0,3,4,19,24,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7203941345214844,0.004501414521484505,0.09345135421380218,0.09104159427501116
ZZ_d1_r4_c0,1,1,0,4,0,20,0,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7181282043457031,0.0022354843457032003,0.09156890098915282,0.09104159427501116
ZZ_d1_r4_c1,1,1,0,4,1,21,1,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7103004455566406,-0.005592274443359262,0.09252029785453277,0.09104159427501116
ZZ_d1_r4_c2,1,1,0,4,2,22,2,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7276382446289062,0.011745524628906394,0.09491227818101076,0.09104159427501116
ZZ_d1_r4_c3,1,1,0,4,3,23,3,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.7164459228515625,0.0005532028515625731,0.08953512272676521,0.09104159427501116
ZZ_d1_r4_c4,1,1,0,4,4,24,4,changed_q065,0.65,1024,local_pauli_shadow,0.7158927199999999,0.71026611328125,-0.0056266067187498835,0.08382416722084253,0.09104159427501116
ZZ_d2_r0_c0,2,0,2,0,0,0,2,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7263679504394531,-0.003308929560546847,0.09324625783126127,0.09093466302916613
ZZ_d2_r0_c1,2,0,2,0,1,1,3,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.72125244140625,-0.008424438593749972,0.09365836626734393,0.09093466302916613
ZZ_d2_r0_c2,2,0,2,0,2,2,4,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7230377197265625,-0.006639160273437472,0.08325001009228512,0.09093466302916613
ZZ_d2_r0_c3,2,0,2,0,3,3,0,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7272262573242188,-0.002450622675781222,0.08776502827294501,0.09093466302916613
ZZ_d2_r0_c4,2,0,2,0,4,4,1,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7165489196777344,-0.013127960322265597,0.09231614414572092,0.09093466302916613
ZZ_d2_r1_c0,2,0,2,1,0,5,7,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7356719970703125,0.005995117070312528,0.08796020278473936,0.09093466302916613
ZZ_d2_r1_c1,2,0,2,1,1,6,8,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7257156372070312,-0.003961242792968722,0.0979521203191351,0.09093466302916613
ZZ_d2_r1_c2,2,0,2,1,2,7,9,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7328224182128906,0.003145538212890653,0.09064392566844594,0.09093466302916613
ZZ_d2_r1_c3,2,0,2,1,3,8,5,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7405471801757812,0.010870300175781278,0.09373305063199348,0.09093466302916613
ZZ_d2_r1_c4,2,0,2,1,4,9,6,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7254066467285156,-0.004270233271484347,0.09245194924261661,0.09093466302916613
ZZ_d2_r2_c0,2,0,2,2,0,10,12,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7357749938964844,0.006098113896484403,0.0875490795700441,0.09093466302916613
ZZ_d2_r2_c1,2,0,2,2,1,11,13,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7269172668457031,-0.002759613154296847,0.08790481189244959,0.09093466302916613
ZZ_d2_r2_c2,2,0,2,2,2,12,14,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7323417663574219,0.002664886357421903,0.09459991648299848,0.09093466302916613
ZZ_d2_r2_c3,2,0,2,2,3,13,10,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7271919250488281,-0.002484954951171847,0.09118971489081784,0.09093466302916613
ZZ_d2_r2_c4,2,0,2,2,4,14,11,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7321701049804688,0.002493224980468778,0.09301929272088447,0.09093466302916613
ZZ_d2_r3_c0,2,0,2,3,0,15,17,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7263336181640625,-0.003343261835937472,0.0914046317529145,0.09093466302916613
ZZ_d2_r3_c1,2,0,2,3,1,16,18,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7347793579101562,0.005102477910156278,0.09258163907940652,0.09093466302916613
ZZ_d2_r3_c2,2,0,2,3,2,17,19,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7329254150390625,0.003248535039062528,0.09205584280600608,0.09093466302916613
ZZ_d2_r3_c3,2,0,2,3,3,18,15,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7317924499511719,0.002115569951171903,0.08762293574798678,0.09093466302916613
ZZ_d2_r3_c4,2,0,2,3,4,19,16,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7322731018066406,0.002596221806640653,0.08929004071212951,0.09093466302916613
ZZ_d2_r4_c0,2,0,2,4,0,20,22,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7252693176269531,-0.004407562373046847,0.08279982775104164,0.09093466302916613
ZZ_d2_r4_c1,2,0,2,4,1,21,23,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7346763610839844,0.004999481083984403,0.09503771841357507,0.09093466302916613
ZZ_d2_r4_c2,2,0,2,4,2,22,24,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7239990234375,-0.005677856562499972,0.0876238660829399,0.09093466302916613
ZZ_d2_r4_c3,2,0,2,4,3,23,20,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7257843017578125,-0.003892578242187472,0.0911809838573744,0.09093466302916613
ZZ_d2_r4_c4,2,0,2,4,4,24,21,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7177162170410156,-0.011960662958984347,0.09326015721114282,0.09093466302916613
ZZ_d3_r0_c0,3,2,0,0,0,0,10,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7351226806640625,0.005445800664062528,0.09290306390082499,0.09093466302916613
ZZ_d3_r0_c1,3,2,0,0,1,1,11,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7346420288085938,0.004965148808593778,0.09585816648539956,0.09093466302916613
ZZ_d3_r0_c2,3,2,0,0,2,2,12,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7392082214355469,0.009531341435546903,0.09198584794568777,0.09093466302916613
ZZ_d3_r0_c3,3,2,0,0,3,3,13,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7188148498535156,-0.010862030146484347,0.09013173096991066,0.09093466302916613
ZZ_d3_r0_c4,3,2,0,0,4,4,14,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7321357727050781,0.002458892705078153,0.09067527981976574,0.09093466302916613
ZZ_d3_r1_c0,3,2,0,1,0,5,15,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7333030700683594,0.003626190068359403,0.09662106759186585,0.09093466302916613
ZZ_d3_r1_c1,3,2,0,1,1,6,16,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7228660583496094,-0.006810821650390597,0.09009663975840175,0.09093466302916613
ZZ_d3_r1_c2,3,2,0,1,2,7,17,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.726470947265625,-0.003205932734374972,0.09282929056019082,0.09093466302916613
ZZ_d3_r1_c3,3,2,0,1,3,8,18,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7177505493164062,-0.011926330683593722,0.08622428143739688,0.09093466302916613
ZZ_d3_r1_c4,3,2,0,1,4,9,19,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7251319885253906,-0.004544891474609347,0.09261228713172412,0.09093466302916613
ZZ_d3_r2_c0,3,2,0,2,0,10,20,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7290802001953125,-0.0005966798046874722,0.09254411176610174,0.09093466302916613
ZZ_d3_r2_c1,3,2,0,2,1,11,21,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.73004150390625,0.00036462390625002783,0.09711168448810498,0.09093466302916613
ZZ_d3_r2_c2,3,2,0,2,2,12,22,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7375946044921875,0.007917724492187528,0.08476611530974885,0.09093466302916613
ZZ_d3_r2_c3,3,2,0,2,3,13,23,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7257499694824219,-0.003926910517578097,0.08813694705901146,0.09093466302916613
ZZ_d3_r2_c4,3,2,0,2,4,14,24,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7328224182128906,0.003145538212890653,0.09274998306593528,0.09093466302916613
ZZ_d3_r3_c0,3,2,0,3,0,15,0,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7246856689453125,-0.004991211054687472,0.0942201696195222,0.09093466302916613
ZZ_d3_r3_c1,3,2,0,3,1,16,1,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.72344970703125,-0.006227172968749972,0.09124525811231043,0.09093466302916613
ZZ_d3_r3_c2,3,2,0,3,2,17,2,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7269172668457031,-0.002759613154296847,0.09333573595942311,0.09093466302916613
ZZ_d3_r3_c3,3,2,0,3,3,18,3,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7257499694824219,-0.003926910517578097,0.08976861092564446,0.09093466302916613
ZZ_d3_r3_c4,3,2,0,3,4,19,4,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7247886657714844,-0.004888214228515597,0.09173562744346575,0.09093466302916613
ZZ_d3_r4_c0,3,2,0,4,0,20,5,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7224884033203125,-0.007188476679687472,0.0939390268449232,0.09093466302916613
ZZ_d3_r4_c1,3,2,0,4,1,21,6,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7302818298339844,0.0006049498339844028,0.09071232639153164,0.09093466302916613
ZZ_d3_r4_c2,3,2,0,4,2,22,7,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7400321960449219,0.010355316044921903,0.08969886232790658,0.09093466302916613
ZZ_d3_r4_c3,3,2,0,4,3,23,8,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7389335632324219,0.009256683232421903,0.09293283496767597,0.09093466302916613
ZZ_d3_r4_c4,3,2,0,4,4,24,9,changed_q065,0.65,1024,local_pauli_shadow,0.72967688,0.7314491271972656,0.0017722471972656528,0.08821398515115168,0.09093466302916613
ZZ_d0_r0_c0,0,0,1,0,0,0,1,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7162551879882812,0.0003624679882813231,0.014341638642626426,0.015428413530492107
ZZ_d0_r0_c1,0,0,1,0,1,1,2,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7157020568847656,-0.0001906631152343019,0.014917447243741408,0.015428413530492107
ZZ_d0_r0_c2,0,0,1,0,2,2,3,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7161407470703125,0.0002480270703125731,0.014364018256997336,0.015428413530492107
ZZ_d0_r0_c3,0,0,1,0,3,3,4,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7157020568847656,-0.0001906631152343019,0.014432330814843693,0.015428413530492107
ZZ_d0_r0_c4,0,0,1,0,4,4,0,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7158889770507812,-3.7429492186769053e-06,0.014665306313900676,0.015428413530492107
ZZ_d0_r1_c0,0,0,1,1,0,5,6,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7170944213867188,0.001201701386718823,0.014098180211860305,0.015428413530492107
ZZ_d0_r1_c1,0,0,1,1,1,6,7,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.716522216796875,0.0006294967968750731,0.015349355483504502,0.015428413530492107
ZZ_d0_r1_c2,0,0,1,1,2,7,8,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7181472778320312,0.002254557832031323,0.01589622535173152,0.015428413530492107
ZZ_d0_r1_c3,0,0,1,1,3,8,9,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7178421020507812,0.001949382050781323,0.014522367727477021,0.015428413530492107
ZZ_d0_r1_c4,0,0,1,1,4,9,5,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7168731689453125,0.000980448945312573,0.014827960698190736,0.015428413530492107
ZZ_d0_r2_c0,0,0,1,2,0,10,11,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7152023315429688,-0.0006903884570311769,0.015001670431030994,0.015428413530492107
ZZ_d0_r2_c1,0,0,1,2,1,11,12,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7148857116699219,-0.001007008330078052,0.015634145272028905,0.015428413530492107
ZZ_d0_r2_c2,0,0,1,2,2,12,13,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7155990600585938,-0.0002936599414061769,0.014736926560009264,0.015428413530492107
